date,link,description,title
Miércoles  9 de noviembre de 2016,http://www.eltiempo.com/politica/justicia/desminado-humanitario-empieza-en-municipios-priorizados-de-tolima/16746590,(...) ,En Chaparral Tolima empezó a operar batallón de Desminado Humanitario
Miércoles  9 de noviembre de 2016,http://www.eltiempo.com/colombia/cali/rios-de-cali/16746131,(...)  laterales y centrales de un cauce.,"Filtrar lechos de ríos, sin despegar por los estudios"
Miércoles 16 de noviembre de 2016,http://www.eltiempo.com/estilo-de-vida/salud/programas-para-identificar-el-alzheimer-/16751881,"(...) .,“El desarrollo de nosotros como equipo es dar un soporte al diagnóstico de una patología”, comentó David Cárdenas Peña, , electrónico del claustro (...)",Colombianos crean 'software' que identifica cerebros con alzhéimer
Miércoles 16 de noviembre de 2016,http://www.eltiempo.com/politica/justicia/contraloria-condena-a-samuel-moreno-por-carrusel-de-contratos-/16751833,"(...) .A., Infraestructura Concesionada, Agremezclas, e , Constructores e Interventores modificaron el valor global del contrato con tres adiciones y la exclusión de obras.",Condenan a Samuel Moreno a pagar $ 174.996 millones por 'carrusel'
Miércoles 16 de noviembre de 2016,http://www.eltiempo.com/opinion/columnistas/pedagogia-cultura-digital-y-herramientas-tecnologicas-oscar-sanchez-columna-el-tiempo/16751762,"(...)  trabajarán en los próximos días para capacitarse en su uso. El gobierno del departamento prometió mandar un , para que los apoye. Por qué un ,, pregunto. Me miran (...)","Pedagogía, cultura digital y herramientas tecnológicas"
Miércoles 16 de noviembre de 2016,http://www.eltiempo.com/politica/proceso-de-paz/como-se-construyo-el-nuevo-acuerdo-de-paz-/16751397,(...) .,Los 10 momentos de tensión que marcaron la renegociación del Acuerdo
Miércoles 16 de noviembre de 2016,http://www.eltiempo.com/colombia/medellin/ganadores-olimpiadas-del-conocimiento-2016/16751368,(...) ”.,Así son los dos ganadores de Olimpiadas del Conocimiento
Miércoles  9 de noviembre de 2016,http://www.eltiempo.com/colombia/barranquilla/reparcheo-en-barranquilla-/16746102,"(...)  en 289.000 metros lineales en la malla vial”, informó el secretario de Infraestructura, , Rafael Lafont.",$26 mil millones invierte Barranquilla en reparcheo
Miércoles  9 de noviembre de 2016,http://www.eltiempo.com/colombia/barranquilla/por-deuda-paran-trabajos-en-el-nuevo-puente-pumarejo/16746050,"(...)  cercano a la obra y que pidió la reserva, aseguran que “ni siquiera hay dinero para echarles gasolina a las camionetas que transportan a los , y ni qué decir de lo que se les (...)",Por deuda paran trabajos en el nuevo puente Pumarejo
Miércoles 16 de noviembre de 2016,http://www.eltiempo.com/colombia/cali/universidades-suroccidente/16751360,"(...)  de partida para dimensionar todo lo que le podemos aportar a nuestra ciudad”, señaló el , Darío Fernando Fajardo, docente del Departamento de Electrónica (...)","Universitarios de Pasto, con bicicletas solares "
Miércoles 26 de octubre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/ophelia-pastrana-sobre-energias-limpias-en-colombia/16735495,"(...)  de Ingeniería en Manizales, que la ficción suele inspirar las invenciones de los , y que ",'El límite para la ingeniería está en la energía disponible'
Martes  1 de noviembre de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/tatuajes-con-microchips-/16739813,"(...)  irritaciones en la piel.,Alcohol en la sangre. , de la Universidad de California en San Diego (EE. UU.) han desarrollado un sensor electrónico flexible que se adhiere a la piel, mide (...)","Ahora, los tatuajes tienen microchips y recopilan información"
Martes  1 de noviembre de 2016,http://www.eltiempo.com/colombia/llano-7-dias/tuneles-de-via-al-llano/16739755,"(...)  Dávila, , de Coninvial, firma que ejecuta las obras, con la excavación del último de los túneles se acerca cada vez más el momento de la culminación de las obras (...)",Terminó excavación de los túneles de la vía al Llano
Lunes 31 de octubre de 2016,http://www.eltiempo.com/colombia/cali/aprovechamiento-de-residuos-en-cali/16739625,"(...)  energía, lo que aquí llamamos basura, para ellos es materia prima. En Cali no se aprovecha”, señala el , del Dagma, la autoridad ambiental de la ciudad, Diego Benavides (...)",Un llamado para aprovechar los residuos en Cali
Miércoles 26 de octubre de 2016,http://www.eltiempo.com/mundo/ee-uu-y-canada/millennium-tower-en-san-francisco-se-hunde/16735054,"(...)  ninguno hizo pública esta información.,Finalmente, los datos que maneja actualmente el , geotécnico que dirige esta operación, Pat Shire, señala (...)",Edificio en San Francisco se hunde y es comparado con la Torre de Pisa
Miércoles 26 de octubre de 2016,http://www.eltiempo.com/colombia/llano-7-dias/contratos-de-vias-en-mapiripan/16734987,"(...)  político sobre los contratos adjudicados en los años 2010 y 2011 al , Edwin Ríos para la pavimentación de las vías urbanas en Mapiripán y de la carretera principal (...)",Mapiripán reclama que le construyan vías
Martes 25 de octubre de 2016,http://www.eltiempo.com/entretenimiento/cine-y-tv/cinco-concursos-en-los-que-los-ninos-fueron-protagonistas/16734591,"(...)  de edad, después de una exitosa carrera profesional como , y abogado.",Cinco concursos en los que los niños fueron protagonistas
Martes 25 de octubre de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/intervencion-en-portal-del-sochagota/16734508,(...) ’,¿Por qué fue la intervención?
Lunes 31 de octubre de 2016,http://www.eltiempo.com/politica/justicia/eln-habria-asesinado-a-soldado-en-barbacoas-narino/16739280,"(...)  por un francotirador de la estructura ilegal, causándole la muerte”, se lee en el comunicado.",A francotirador del Eln atribuyen crimen de soldado en Nariño
Lunes 31 de octubre de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/joven-boyacense-es-becado-por-ecopetrol-/16739246,"(...)  graduarse como , electrónico en no más de cinco años.",Joven boyacense recibió una de las becas de Ecopetrol
Lunes 31 de octubre de 2016,http://www.eltiempo.com/economia/sectores/vias-que-conectan-a-antioquia-y-buenaventura/16738859,(...)  Roberto D’Pablo Ramírez.,Las nuevas vías que conectarán a Antioquia con Buenaventura
Lunes 31 de octubre de 2016,http://www.eltiempo.com/economia/sectores/contrato-de-via-4g-bogota-girardot/16738857,"(...)  túnel de Sumapaz. Para levantar estas estructuras deberán atravesar montañas y rocas, explicaron , de la ANI.",En firme el contrato para tercer carril de Bogotá a Girardot
Sábado 29 de octubre de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/historia-del-mejor-estudiante-en-pruebas-saber-11-del-cauca/16738207,(...)  el mejor de su clase.,El mejor estudiante en pruebas Saber 11 del Cauca quiere ser ingeniero
Sábado 29 de octubre de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/las-ninas-sufren-desigualdad-de-genero-en-educacion-basica/16738204,"(...)  para ocupar un cargo, la nación crece. Si hay mejores doctores, se van a salvar más vidas. La situación del país puede cambiar por completo si hay mejores ,, arquitectos (...)",A las niñas les ponen menos cuidado en las aulas de clase
Sábado 29 de octubre de 2016,http://www.eltiempo.com/deportes/automovilismo/entrevista-de-el-tiempo-con-nico-rosberg/16738097,(...) ?,'Con Hamilton hemos tenido momentos difíciles': Rosberg
Sábado  5 de noviembre de 2016,http://www.eltiempo.com/bogota/obras-en-el-parque-guillermo-marconi-de-bogota/16743174,(...)  en Bogotá.,"Tras 10 años perdido, podrían restaurar el parque Guillermo Marconi"
Martes 25 de octubre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/trampa-contra-el-zika-hecha-en-neiva/16734097,"(...)  de Industria y Comercio, por ahora existen planos y un prototipo creado por sus inventores: el médico Antonio Medina y el , electrónico Luis Carlos Motta (...)",La 'trampa inteligente' hecha en Colombia que busca erradicar el zika
Lunes 24 de octubre de 2016,http://www.eltiempo.com/bogota/metro-de-bogota-detalles-sobre-el-diseno/16733319,"(...)  se confirmó en un foro de la Sociedad Colombiana de ,, celebrado el pasado fin de semana.",Metro de Bogotá obligará a modificar estaciones de TransMilenio
Martes  8 de noviembre de 2016,http://www.eltiempo.com/opinion/cartas-del-lector/foro-del-lector-opinion-el-tiempo-9-de-noviembre-de-2016/16745538,(...) ,¿La quinta será la vencida?
Martes  8 de noviembre de 2016,http://www.eltiempo.com/colombia/medellin/se-inciaron-pruebas-del-cable-la-sierra-de-medellin/16745165,"(...) , para lo cual se requiere un supervisor de operaciones, , y operadores de cable, operadores de estación, auxiliares operadores de estación y personal de mantenimiento.",Se inciaron pruebas del cable La Sierra de Medellín
Martes  8 de noviembre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/ecopetrol-polimero-adaptado-en-santander-es-usado-para-extraer-crudo/16745144,"(...)  que permita una mayor producción de estos campos, se inyectan los polímeros, componentes que mejoran el barrido del yacimiento.",Polímero adaptado en Santander es usado para extraer crudo pesado
Martes  8 de noviembre de 2016,http://www.eltiempo.com/colombia/llano-7-dias/infraestructura-via-al-llano-doble-calzada-/16745090,"(...)  las emergencias causadas en el desarrollo del proyecto, compromiso que tendrá vigencia durante los cinco años que contempla la etapa constructiva.,Julio Burbano, , de Coviandina (...)",Iniciaron obras de doble calzada del tramo Chirajara-Fundadores 
Domingo 30 de octubre de 2016,http://www.eltiempo.com/colombia/medellin/turistas-informados-en-el-carmen-de-viboral-gracias-a-turicarmen/16738655,(...) ,Turistas informados en El Carmen de Viboral gracias a Turicarmen
Domingo 30 de octubre de 2016,http://www.eltiempo.com/politica/justicia/corrupcion-en-juegos-nacionales-2015/16738292,(...) .,Cinco perlas de la corrupción en los Juegos Nacionales del 2015
Sábado 29 de octubre de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/el-mejor-estudiante-de-colombia-en-las-pruebas-saber-11/16738209,"(...)  él permite reforzar esa imagen, además de reconocer un joven con muchos planes, grandes sueños y muchas más ganas de salir a cumplirlos.",La Calera tiene al alumno con mejor resultado en Saber 11 del país
Sábado 29 de octubre de 2016,http://www.eltiempo.com/colombia/llano-7-dias/deforestacion-en-el-meta/16737755,"(...)  lugar y Mapiripán, en el noveno. De ahí que este último haya sido escogido como sede del primer foro.",En el Meta deforestan hasta  30.000 hectáreas de bosque al año
Viernes 28 de octubre de 2016,http://www.eltiempo.com/bogota/se-cae-techo-de-la-universidad-nacional-/16737418,(...)  para evacuar el agua de lluvia.,Se cayó parte del techo de la Universidad Nacional por lluvias
Viernes 28 de octubre de 2016,http://www.eltiempo.com/bocas/mateo-lopez-en-entrevista-para-revista-bocas-/16737277,"(...) , y la mayoría de mis compañeros son abogados, , o economistas, aunque hay algunos que sí están haciendo literatura o periodismo, pero es atípico ser artista en ese contexto (...)",El taller de Mateo López 
Viernes  4 de noviembre de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/programa-de-robotica-para-personas-sordas-/16742913,(...) ,El semillero colombiano que le enseña robótica a estudiantes sordos
Jueves  3 de noviembre de 2016,http://www.eltiempo.com/opinion/columnistas/avenida-7-si-troncal-no-enrique-santos-molano-columna-el-tiempo/16742297,"(...) . Los estudios de factibilidad se hicieron a una velocidad vertiginosa y con una precisión impecable, gracias a la experiencia y el conocimiento del , Gaitán Cortés, alcalde (...)","Avenida 7.ª, sí. Troncal, no"
Jueves  3 de noviembre de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/audiencia-ambiental-en-pesca-para-evitar-proyecto-petrolero/16742056,(...) .,Realizarán audiencia ambiental en Pesca para evitar proyecto petrolero
Jueves  3 de noviembre de 2016,http://www.eltiempo.com/bogota/busto-de-guillermo-marconi/16741772,"(...)  en el operativo, la base del monumento estaba tan cubierta por gruesas capas de maleza y vandalizada con rayones, que su placa, que rinde honor al , italiano, no se podía leer (...)",¿En dónde paró el busto de Guillermo Marconi?
Domingo 23 de octubre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/casas-afectadas-por-contruccion-de-mall-plaza-en-la-carola/16732941,(...) .,Las casas que sufren por la obra del Mall en Manizales
Domingo 23 de octubre de 2016,http://www.eltiempo.com/bogota/contaminacion-en-bogota/16732774,"(...) : ,'Calidad del aire de Bogotá tuvo niveles similares a los de Pekín'",La pequeña gran mentira de la contaminación en Bogotá
Sábado 22 de octubre de 2016,http://www.eltiempo.com/opinion/cartas-del-lector/foro-del-lector-opinion-el-tiempo-23-de-octubre-2016/16732686,"(...) , a nuestros profesores. Hoy toca decirles ‘doctor’ a todos los profesionales, bien sean licenciados, ,, médicos, masajistas, senadores, alcaldes, ediles, funcionarios, o concejales o (...)",¿Se bajarán el sueldo?
Martes  8 de noviembre de 2016,http://www.eltiempo.com/colombia/medellin/ferrocarril-de-antioquia/16745055,"(...)  y, la segunda, es un lazo del Puente de la Madre Laura que une la Regional con la Autopista, que le quitó espacio al paso del tren de cercanías.",Siguen críticas por obras que complican paso del ferrocarril
Martes  8 de noviembre de 2016,http://www.eltiempo.com/opinion/editorial/la-guajira-un-nuevo-intento-editorial-el-tiempo/16744792,(...) ,"Editorial: La Guajira, un nuevo intento"
Domingo  6 de noviembre de 2016,http://www.eltiempo.com/economia/sectores/dificultades-para-encontrar-personal-tecnico-en-colombia/16744252,(...)  ejecutivos.,En el país es cada vez más difícil encontrar personal técnico
Domingo  6 de noviembre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/quien-es-el-nuevo-gobernador-de-la-guajira/16744207,(...) ,"Combatir desnutrición en La Guajira, una de las promesas de González"
Viernes 28 de octubre de 2016,http://www.eltiempo.com/mundo/europa/crisis-de-refugiados-en-europa/16737266,"(...)  los males del mundo"" se concentran aquí, dice Ibrahim Zakaria, originario de Darfur. En París desde hace un mes, Wahidullah Karimi, un afgano de 26 años que trabajaba como , (...)",Se multiplican los campamentos informales de migrantes en París
Jueves 27 de octubre de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/correcto-uso-del-verbo-hacer/16736689,"(...)  (supongamos) que el , no hizo el edificio, sino que lo diseñó; que nadie hace una noticia, sino que la redacta; que nadie hace un cuadro, sino que lo pinta; que nadie hace una casa, sino (...)",El exagerado uso del verbo 'hacer' / En defensa del idioma
Jueves 27 de octubre de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/cientificos-consiguen-que-protesis-pueda-transmitir-sensacion-de-tacto/16736196,(...)  la utilidad de la invención con dos pacientes con manos amputadas.,Científicos consiguen que prótesis pueda transmitir sensación de tacto
